city,timestamp,temperature,season
New York,2010-12-28,-4.0110293972600894,winter
New York,2010-12-29,-2.145787964962675,winter
New York,2010-12-30,3.701152954380129,winter
New York,2010-12-31,2.432027033181898,winter
New York,2011-01-01,4.081932165897099,winter
New York,2011-01-02,5.645089522225851,winter
New York,2011-01-03,3.0854721462132035,winter
New York,2011-01-04,2.569566912209968,winter
New York,2011-01-05,-1.4598091372026647,winter
New York,2011-01-06,3.7232653484472715,winter
New York,2011-01-07,3.2394177614823065,winter
New York,2011-01-08,-3.5587741627061753,winter
New York,2011-01-09,-9.784063745425062,winter
New York,2011-01-10,-2.066771755134064,winter
New York,2011-01-11,-5.151918944139208,winter
New York,2011-01-12,-2.302497969143703,winter
New York,2011-01-13,5.007225712127919,winter
New York,2011-01-14,-1.828307222354629,winter
New York,2011-01-15,0.03173876105631214,winter
New York,2011-01-16,0.5417196936025692,winter
New York,2011-01-17,-2.224551955056662,winter
New York,2011-01-18,-0.668377859544746,winter
New York,2011-01-19,1.5108638725108645,winter
New York,2011-01-20,1.2653901618261072,winter
New York,2011-01-21,2.6409519472195897,winter
New York,2011-01-22,-5.44094280555819,winter
New York,2011-01-23,5.99241678595014,winter
New York,2011-01-24,0.11293188776910593,winter
New York,2011-01-25,-11.09111290332726,winter
New York,2011-01-26,-5.2063210302956975,winter
New York,2011-01-27,2.8005218378552716,winter
New York,2011-01-28,-1.0036362512524373,winter
New York,2011-01-29,3.7807370915022336,winter
New York,2011-01-30,-5.109161785543153,winter
New York,2011-01-31,9.741007079907284,winter
New York,2011-02-01,5.094866717856873,winter
New York,2011-02-02,-4.442418324387432,winter
New York,2011-02-03,-1.788686252049072,winter
New York,2011-02-04,-4.199630283244246,winter
New York,2011-02-05,2.134483183766116,winter
New York,2011-02-06,-8.963114002750377,winter
New York,2011-02-07,-4.646677668148842,winter
New York,2011-02-08,0.6372805382556301,winter
New York,2011-02-09,-0.5833277125233026,winter
New York,2011-02-10,0.009845505167615416,winter
New York,2011-02-11,10.087971029283363,winter
New York,2011-02-12,10.093242655712055,winter
New York,2011-02-13,3.687949100709939,winter
New York,2011-02-14,2.0994735627812258,winter
New York,2011-02-15,-6.862584447281149,winter
New York,2011-02-16,-4.557303969697161,winter
New York,2011-02-17,-5.2557113629792696,winter
New York,2011-02-18,2.0824850260936563,winter
New York,2011-02-19,-1.5483300311664492,winter
New York,2011-02-20,0.3673623437875102,winter
New York,2011-02-21,-0.6014034293301606,winter
New York,2011-02-22,-0.14412850240905695,winter
New York,2011-02-23,-0.29669764449609515,winter
New York,2011-02-24,1.5562961677995375,winter
New York,2011-02-25,-0.11337554458867516,winter
New York,2011-02-26,2.6166028673473933,winter
New York,2011-02-27,-4.2360853167208035,winter
New York,2011-02-28,3.9245182839399146,winter
New York,2011-03-01,9.658397486141906,spring
New York,2011-03-02,20.15683936625595,spring
New York,2011-03-03,13.754256446826625,spring
New York,2011-03-04,4.827159087744071,spring
New York,2011-03-05,8.261370719341699,spring
New York,2011-03-06,4.279378401053304,spring
New York,2011-03-07,9.291778514236462,spring
New York,2011-03-08,5.505789456073425,spring
New York,2011-03-09,17.291310354352945,spring
New York,2011-03-10,10.273805105782438,spring
New York,2011-03-11,12.81882249495274,spring
New York,2011-03-12,3.219363974557198,spring
New York,2011-03-13,4.4318668068222875,spring
New York,2011-03-14,7.9313742975411134,spring
New York,2011-03-15,4.292019191511138,spring
New York,2011-03-16,9.000720253226127,spring
New York,2011-03-17,10.931903763573253,spring
New York,2011-03-18,10.102882461675385,spring
New York,2011-03-19,15.014137339288595,spring
New York,2011-03-20,8.558505346909252,spring
New York,2011-03-21,14.304066682695142,spring
New York,2011-03-22,11.409727604965495,spring
New York,2011-03-23,13.745425809616385,spring
New York,2011-03-24,13.615473566536442,spring
New York,2011-03-25,3.9172007619971194,spring
New York,2011-03-26,14.721154471685168,spring
New York,2011-03-27,8.593064537338321,spring
New York,2011-03-28,14.765977176068827,spring
New York,2011-03-29,12.055214788102464,spring
New York,2011-03-30,13.835854444381804,spring
New York,2011-03-31,15.111031032304245,spring
New York,2011-04-01,17.607943621648793,spring
New York,2011-04-02,19.103737076291168,spring
New York,2011-04-03,6.709188610110738,spring
New York,2011-04-04,4.2136886656845185,spring
New York,2011-04-05,2.5460617442024147,spring
New York,2011-04-06,4.073641533282347,spring
New York,2011-04-07,5.176380398209762,spring
New York,2011-04-08,15.43736012578674,spring
New York,2011-04-09,16.167991342801212,spring
New York,2011-04-10,7.955361896713779,spring
New York,2011-04-11,5.018527774826119,spring
New York,2011-04-12,10.282338692653854,spring
New York,2011-04-13,11.161758277819704,spring
New York,2011-04-14,18.907006253302058,spring
New York,2011-04-15,10.121942673604243,spring
New York,2011-04-16,10.395779560883554,spring
New York,2011-04-17,-1.9967281665849157,spring
New York,2011-04-18,6.869134743665594,spring
New York,2011-04-19,10.419994479143947,spring
New York,2011-04-20,8.162849683438063,spring
New York,2011-04-21,7.441377258477276,spring
New York,2011-04-22,16.490783185045487,spring
New York,2011-04-23,8.33228742256097,spring
New York,2011-04-24,5.317979128501229,spring
New York,2011-04-25,7.023054257365949,spring
New York,2011-04-26,2.6406282271116774,spring
New York,2011-04-27,5.392575407023591,spring
New York,2011-04-28,14.703777744367207,spring
New York,2011-04-29,2.3507384623922842,spring
New York,2011-04-30,8.909737495037618,spring
New York,2011-05-01,10.006844921322093,spring
New York,2011-05-02,9.774633420855379,spring
New York,2011-05-03,18.031511422655136,spring
New York,2011-05-04,9.901744609016337,spring
New York,2011-05-05,12.352667680242247,spring
New York,2011-05-06,15.012595584723359,spring
New York,2011-05-07,19.161940856888044,spring
New York,2011-05-08,11.000715230000981,spring
New York,2011-05-09,16.493322423859656,spring
New York,2011-05-10,4.874546897979101,spring
New York,2011-05-11,5.890885020984794,spring
New York,2011-05-12,9.00807999283137,spring
New York,2011-05-13,15.605841744048028,spring
New York,2011-05-14,9.456612448302335,spring
New York,2011-05-15,14.598048894320831,spring
New York,2011-05-16,6.831640392787785,spring
New York,2011-05-17,10.624965857955328,spring
New York,2011-05-18,7.862472817604275,spring
New York,2011-05-19,7.5373250815342585,spring
New York,2011-05-20,11.245163640209697,spring
New York,2011-05-21,17.88502155507366,spring
New York,2011-05-22,13.395359718646617,spring
New York,2011-05-23,3.743458372283197,spring
New York,2011-05-24,6.739368125409534,spring
New York,2011-05-25,1.0798016740836591,spring
New York,2011-05-26,10.852522994336006,spring
New York,2011-05-27,5.218748244713137,spring
New York,2011-05-28,12.707936216475094,spring
New York,2011-05-29,11.810305301345245,spring
New York,2011-05-30,14.265010961518477,spring
New York,2011-05-31,12.108754599789645,spring
New York,2011-06-01,26.013253409051305,summer
New York,2011-06-02,26.876912115908443,summer
New York,2011-06-03,22.718359131007176,summer
New York,2011-06-04,22.862340361228064,summer
New York,2011-06-05,20.35907566936323,summer
New York,2011-06-06,16.193068073639402,summer
New York,2011-06-07,31.362806013363343,summer
New York,2011-06-08,22.668924220025776,summer
New York,2011-06-09,19.67862690954372,summer
New York,2011-06-10,25.089704944126566,summer
New York,2011-06-11,28.94476019335069,summer
New York,2011-06-12,23.6650496784376,summer
New York,2011-06-13,31.909001540689726,summer
New York,2011-06-14,19.558521773384346,summer
New York,2011-06-15,25.67326645009454,summer
New York,2011-06-16,33.097430918041695,summer
New York,2011-06-17,16.042728491502668,summer
New York,2011-06-18,26.709607665180663,summer
New York,2011-06-19,26.142548225919597,summer
New York,2011-06-20,27.78816834829793,summer
New York,2011-06-21,21.98078663761821,summer
New York,2011-06-22,17.02318305036448,summer
New York,2011-06-23,23.212950741261206,summer
New York,2011-06-24,18.758655436811196,summer
New York,2011-06-25,27.319781111685543,summer
New York,2011-06-26,29.242090521579286,summer
New York,2011-06-27,19.22261986928489,summer
New York,2011-06-28,27.52582475050974,summer
New York,2011-06-29,25.01744565407897,summer
New York,2011-06-30,24.865452991437184,summer
New York,2011-07-01,17.545647380768035,summer
New York,2011-07-02,21.592404030614137,summer
New York,2011-07-03,26.71506609064048,summer
New York,2011-07-04,26.721150290511478,summer
New York,2011-07-05,26.103288746647017,summer
New York,2011-07-06,27.758558890490207,summer
New York,2011-07-07,35.8821309905808,summer
New York,2011-07-08,25.986179516803745,summer
New York,2011-07-09,21.771420260522312,summer
New York,2011-07-10,18.233060409357257,summer
New York,2011-07-11,20.24730099463433,summer
New York,2011-07-12,21.77777671881572,summer
New York,2011-07-13,22.634819000189395,summer
New York,2011-07-14,30.97896320299763,summer
New York,2011-07-15,21.039013248958508,summer
New York,2011-07-16,25.27464900632554,summer
New York,2011-07-17,28.325925836544293,summer
New York,2011-07-18,20.682385049812297,summer
New York,2011-07-19,24.25828157998626,summer
New York,2011-07-20,21.546207773441914,summer
New York,2011-07-21,23.9369416511716,summer
New York,2011-07-22,30.12140127006933,summer
New York,2011-07-23,33.21869555614094,summer
New York,2011-07-24,23.921989949199446,summer
New York,2011-07-25,18.957705046274356,summer
New York,2011-07-26,21.857465806504074,summer
New York,2011-07-27,30.182698218879228,summer
New York,2011-07-28,33.61523951986042,summer
New York,2011-07-29,25.0654819842356,summer
New York,2011-07-30,25.54611927841529,summer
New York,2011-07-31,25.396786840913393,summer
New York,2011-08-01,35.049596685975075,summer
New York,2011-08-02,22.08863453487177,summer
New York,2011-08-03,26.55041759685396,summer
New York,2011-08-04,18.02835942900864,summer
New York,2011-08-05,15.369359585928608,summer
New York,2011-08-06,31.244716959228064,summer
New York,2011-08-07,23.34851552528936,summer
New York,2011-08-08,23.190810453616034,summer
New York,2011-08-09,23.780722458430503,summer
New York,2011-08-10,28.814160584025537,summer
New York,2011-08-11,24.693080800981342,summer
New York,2011-08-12,27.649503680284454,summer
New York,2011-08-13,27.215007592256807,summer
New York,2011-08-14,19.228090181670776,summer
New York,2011-08-15,23.694922376582127,summer
New York,2011-08-16,24.208884717709665,summer
New York,2011-08-17,31.081142003839187,summer
New York,2011-08-18,25.43953972628865,summer
New York,2011-08-19,38.54416872268506,summer
New York,2011-08-20,24.80613561266969,summer
New York,2011-08-21,31.0086877196534,summer
New York,2011-08-22,26.323765782317636,summer
New York,2011-08-23,26.989915727827867,summer
New York,2011-08-24,24.126968600954555,summer
New York,2011-08-25,27.915763014460286,summer
New York,2011-08-26,30.500757750518414,summer
New York,2011-08-27,32.9034028260555,summer
New York,2011-08-28,21.63942585590544,summer
New York,2011-08-29,21.613732009534477,summer
New York,2011-08-30,21.99977294401561,summer
New York,2011-08-31,25.31152530717088,summer
New York,2011-09-01,17.750495005082414,autumn
New York,2011-09-02,14.418268033698332,autumn
New York,2011-09-03,13.150828065404758,autumn
New York,2011-09-04,22.582017474472522,autumn
New York,2011-09-05,18.023892030801328,autumn
New York,2011-09-06,17.292455439186845,autumn
New York,2011-09-07,15.589517834426312,autumn
New York,2011-09-08,19.19832996316086,autumn
New York,2011-09-09,11.174402402444223,autumn
New York,2011-09-10,14.448056019343541,autumn
New York,2011-09-11,15.107252555851971,autumn
New York,2011-09-12,22.136369461327682,autumn
New York,2011-09-13,11.84863095314755,autumn
New York,2011-09-14,21.39100745491786,autumn
New York,2011-09-15,7.7272949829242155,autumn
New York,2011-09-16,15.232479893525245,autumn
New York,2011-09-17,10.295376025418312,autumn
New York,2011-09-18,14.674644703135675,autumn
New York,2011-09-19,13.315295533729389,autumn
New York,2011-09-20,19.373420914267683,autumn
New York,2011-09-21,13.991725562589457,autumn
New York,2011-09-22,22.426989702751285,autumn
New York,2011-09-23,23.44790924652215,autumn
New York,2011-09-24,9.16987642895075,autumn
New York,2011-09-25,22.38993138201878,autumn
New York,2011-09-26,12.122510214413259,autumn
New York,2011-09-27,24.489540459279944,autumn
New York,2011-09-28,16.00411835994634,autumn
New York,2011-09-29,15.595163366873981,autumn
New York,2011-09-30,15.416483856487664,autumn
New York,2011-10-01,19.027832296084338,autumn
New York,2011-10-02,17.46843029762418,autumn
New York,2011-10-03,25.17954091658108,autumn
New York,2011-10-04,11.071243509849577,autumn
New York,2011-10-05,16.19677675767235,autumn
New York,2011-10-06,9.271707541949576,autumn
New York,2011-10-07,16.925041546428815,autumn
New York,2011-10-08,9.531820265971849,autumn
New York,2011-10-09,7.86094851890791,autumn
New York,2011-10-10,13.78227523603626,autumn
New York,2011-10-11,17.321689950859245,autumn
New York,2011-10-12,14.28901436596294,autumn
